word,frequency
age,1
time,1
air,1
similar,1
u,1
diehard,1
fill,1
fan,2
royal,1
plenti,1
current,1
battl,1
intrigu,1
thank,1
netflix,1
still,1
featur,1
drama,1
like,1
love,1
let,1
final,1
may,1
one,1
magic,1
end,1
game,4
leav,1
watch,1
power,1
episod,1
next,1
wonder,1
sure,1
seri,1
serial,1
behind,1
much,1
approach,1
avail,1
greed,1
alreadi,1
stori,1
throne,4
televis,1
success,1
void,1
show,2
look,1
