word,frequency
huge,1
product,1
male,1
lookout,1
film,1
movi,2
state,1
shetti,1
current,1
ye,1
chhapaak,1
origin,1
board,1
interestingli,1
pinkvilla,1
play,1
hint,1
starrer,1
could,1
anushka,1
yet,1
arundhati,1
sonu,1
antagonist,1
opposit,1
probabl,1
maker,1
work,1
seem,1
anoth,1
deepika,5
maiden,1
recent,1
project,3
dark,1
come,1
busi,1
romant,1
sign,2
hindi,2
star,1
anticip,1
say,1
sood,1
spree,1
remak,2
post,1
report,1
plan,1
