word,frequency
cardigan,1
sweater,1
enigmat,1
cobain,3
spar,1
kurt,2
hole,1
julien,1
hand,1
took,1
brand,1
cloth,1
never,1
told,1
exhibit,1
fender,1
340,1
334,1
new,1
play,1
000,2
icon,1
worn,1
perform,2
channel,1
utero,1
sing,1
button,1
act,1
live,1
music,2
life,1
york,1
cabl,1
1989,1
normal,1
use,1
manhattan,1
oliv,1
cigarett,1
dark,1
grung,2
stain,1
sinc,1
came,1
centuri,1
sold,2
mtv,1
began,1
wore,1
seri,1
record,1
gener,1
guitar,1
tour,1
1993,1
rhapsodist,1
electrifi,1
green,1
quarter,1
tatter,1
burn,1
wash,1
creat,1
afp,1
show,1
left,1
unplug,2
acoust,1
mustang,1
band,1
preview,1
nirvana,1
wear,1
look,1
