word,frequency
win,1
promot,1
acclaim,1
actress,2
abroad,1
also,2
took,1
film,4
defend,1
heavi,1
haenel,3
testimoni,1
step,1
draw,1
back,2
protect,1
french,3
industri,2
heartbreak,1
turn,1
silenc,1
director,2
sexual,1
harass,1
year,1
may,1
oscar,1
hail,1
old,1
minor,1
unifr,1
one,2
franc,3
stroke,1
12,1
publicli,1
includ,1
break,1
support,1
suffer,1
bodi,1
roman,1
charter,1
wednesday,1
long,1
head,1
deneuv,1
outpour,1
first,2
cotillard,1
said,2
unusu,1
polanski,1
shaken,1
attitud,1
controversi,1
offici,1
actor,1
big,1
fair,1
marion,1
laissez,1
figur,1
