word,frequency
comedi,1
promot,1
highest,1
hop,1
today,1
gold,1
ann,1
honour,2
hand,1
film,3
american,1
plenti,1
movi,1
lost,1
latest,1
industri,1
thank,1
hustl,1
featur,1
fansann,1
jame,1
academi,1
held,1
dora,1
oscar,4
dogg,2
adventur,1
receiv,2
best,1
two,1
get,1
snoop,2
cineplex,1
recent,4
serial,1
thrill,1
hip,1
bobin,1
legend,1
star,5
direct,1
walk,3
fame,3
citi,1
2019,3
award,1
announc,1
actor,1
ceremoni,1
nomin,2
hollywood,4
hathaway,2
