word,frequency
lucki,1
nation,1
product,1
lead,1
theatr,3
countri,1
today,1
time,1
hand,1
madhab,5
charact,1
siddeshwari,1
translat,1
ballad,1
origin,1
segun,1
collect,1
hall,2
adapt,1
weav,1
shilpakala,1
7pm,1
separ,1
play,3
shamsul,1
capit,1
haq,1
director,1
hamlet,3
natyad,1
ataur,1
stage,3
popular,1
rahman,1
tale,1
tradit,1
bangladesh,1
tragedi,1
arena,1
two,2
bagicha,1
late,1
emin,1
william,1
sy,1
sonai,5
romant,1
writer,1
bsa,2
base,1
mymensingh,1
direct,2
geetika,1
stori,1
shakespear,1
experiment,1
bring,1
written,1
venu,1
loko,1
liaquat,1
academi,1
ali,1
