word,frequency
alia,1
padukon,1
cours,1
hindustantim,1
took,1
katrina,1
fan,1
men,1
would,4
current,1
bhatt,1
cup,1
alik,1
immedi,1
subject,1
rethink,1
kareena,3
ensur,1
ex,1
unveil,1
world,1
medium,1
cheeki,1
one,1
girlfriend,1
trophi,1
upcom,1
t20,1
repli,1
kaif,1
rather,2
deepika,1
get,1
event,1
find,1
bollywood,1
sure,1
come,1
came,1
pat,1
situat,1
know,1
stuck,2
almost,1
woman,1
romanc,1
kapoor,2
star,1
com,1
numer,1
rumour,1
audienc,1
cousin,1
question,2
among,1
lift,3
sydney,1
face,1
say,1
ranbir,2
way,1
report,1
