word,frequency
marvel,1
charact,1
lawrenc,1
simon,1
nichola,1
tye,1
film,3
men,3
jennif,1
turner,1
alexandra,1
sophi,1
superhero,1
fassbend,1
x,3
kinberg,1
featur,1
apocalyps,1
michael,1
jame,1
sequel,1
mcavoy,1
space,1
sheridan,1
comic,1
phoenix,3
power,1
shipp,1
must,1
go,1
cineplex,1
dark,2
mission,1
2016,1
hoult,1
chastain,1
base,1
jessica,1
direct,2
star,2
ensembl,1
wrong,1
cast,1
show,1
face,1
written,1
full,1
