word,frequency
poet,1
legendari,1
countri,2
sculptur,1
also,2
speaker,1
shamsuzzaman,1
unvanquish,1
architect,1
underway,1
programm,1
hussain,1
academician,1
univers,1
moinuddin,1
truste,1
honorari,1
sy,2
ekushey,1
friend,2
presid,2
kulsum,1
say,1
board,1
khan,3
speech,1
dr,1
got,1
dhaka,1
bengal,1
class,1
day,1
professor,3
chief,1
umm,1
greet,1
inaugur,1
nalini,1
md,1
tear,1
bangla,1
winner,1
contemporari,1
khalid,3
10,1
exhibit,2
anisuzzaman,1
auditorium,1
attend,1
museum,3
hamiduzzaman,2
long,1
bhattasali,1
everyon,1
sculptor,5
begum,1
monday,1
abdullah,2
ahm,1
wife,1
nation,4
riaz,1
padak,1
painter,1
reminisc,1
aparajeyo,1
artist,1
guest,1
director,1
world,1
robiul,1
khale,1
renown,1
design,1
anoth,1
bangladesh,2
late,2
kanta,1
gener,1
welcom,1
