word,frequency
dhanmondi,1
five,1
nation,2
oitijjh,1
tio,1
arrang,1
origin,1
share,1
foundat,2
propos,1
statu,1
jamdani,5
council,4
weav,1
behalf,1
attempt,1
restor,1
moni,1
educ,1
artist,1
organis,3
titl,1
proud,2
world,3
associ,1
dr,1
guest,1
friday,1
craft,5
fine,1
skill,2
binirman,1
heritag,2
celebr,2
week,1
bengal,3
bangladesh,4
shilpalay,1
minist,1
festiv,5
dipu,1
demonstr,1
weaver,2
chief,1
inaugur,1
grant,1
citi,1
prestig,1
jointli,1
sonargaon,1
outstand,1
