word,frequency
other,1
sultana,2
promot,1
enthusiasm,1
also,1
aynul,1
janesar,1
club,1
amin,1
observ,1
present,2
lalon,1
chirkutt,1
centr,1
former,2
polit,1
singer,1
shahriar,1
joy,1
play,1
enayet,1
auditorium,1
concert,1
organis,1
mahmud,1
held,1
du,1
teacher,1
associ,1
3rd,1
moder,1
relat,1
h,1
dub,3
member,1
depart,1
islam,1
univers,4
sumi,2
dhaka,2
amidst,1
cake,1
student,2
vocalist,1
secretari,1
al,1
role,2
day,1
mark,1
import,1
intern,1
wednesday,1
appreci,1
posit,1
found,2
gener,1
much,1
anniversari,1
festiv,1
professor,1
incumb,1
said,1
presid,2
sharmin,2
start,1
scienc,1
among,1
cut,1
founder,1
band,2
monon,1
music,1
dept,1
societi,1
