word,frequency
set,1
product,1
actress,2
padukon,1
charact,1
produc,1
attack,1
also,1
seen,1
indian,1
today,1
film,1
signific,1
border,1
mytholog,1
point,1
perspect,1
chhapaak,1
new,1
draupadi,2
play,1
agarw,1
eye,1
survivor,1
mahabharat,2
view,1
tale,1
across,1
acid,1
life,1
deepika,4
inspir,1
take,2
interest,1
made,1
narr,1
second,1
central,1
someon,1
said,1
biggest,1
fresh,2
tell,1
give,1
laxmi,1
turn,1
