word,frequency
other,1
fest,2
hundr,1
nation,3
ministri,1
caus,1
entertain,3
yesterday,2
film,3
2018,2
foundat,2
laid,1
inform,1
bangladeshi,1
sylhet,1
remembr,1
lit,2
art,3
child,1
featur,1
empower,1
auditorium,1
incred,2
programm,1
manipuri,1
1,1
way,1
held,1
lalitkala,1
academi,1
debut,2
afternoon,1
kamalganj,1
year,1
adventur,1
adult,1
discus,1
recipi,1
differ,1
recognis,1
aloud,2
atrist,1
book,1
dhaka,2
field,1
tagor,2
mark,1
rabindranath,1
contribut,2
further,1
woman,2
amiya,1
cultur,1
herstori,2
read,2
stori,2
2,1
audienc,1
moulvibazar,1
award,3
announc,2
2017,2
visit,1
supergirl,1
vol,1
