word,frequency
adampur,1
bpam,1
danc,3
kankham,1
feder,1
nazia,1
thanta,1
homerjan,1
nehru,1
folk,1
present,1
guest,1
programm,3
artist,1
manipuri,1
sidabi,1
held,2
nilmani,1
kamalganj,1
attend,1
jawaharl,1
academi,1
world,1
lansana,1
narangbaum,1
shirin,1
manipur,1
indo,1
singh,2
ema,1
student,1
troup,1
dona,1
union,1
coordin,1
event,2
manivhadra,1
recent,1
limeren,1
chanu,1
meet,1
gener,1
commission,1
chief,1
cultur,2
presid,2
along,1
templ,1
moulvibazar,2
routin,1
exchang,1
bangla,1
music,1
deputi,1
