word,frequency
smooth,1
five,1
poet,1
write,1
era,1
kbc,1
cement,1
alway,1
film,3
past,1
bachchan,3
son,1
exactli,1
rai,1
amitabh,1
journey,2
shahenshah,1
industri,1
harivansh,1
khan,1
drama,1
akthar,1
icon,1
blockbust,1
debut,1
one,1
phase,1
celebr,1
jave,1
becom,1
power,1
posit,1
two,1
cinema,1
defin,1
mark,2
seven,1
bollywood,2
went,1
usher,1
violenc,1
decad,2
perman,1
much,1
superstardom,2
salim,1
intens,1
zenith,1
start,1
protagonist,1
actor,1
done,1
ride,2
reson,1
