word,frequency
set,1
comedi,1
hirsch,1
pacino,1
age,2
today,1
time,1
brad,1
part,1
film,5
fan,1
doubl,1
timothi,1
navig,1
qualley,1
multipl,1
dicaprio,1
stunt,1
robbi,1
longtim,1
storylin,1
butler,1
1969,1
industri,1
drama,1
upon,1
releas,1
quentin,1
tarantino,1
emil,1
final,1
golden,1
al,1
bruce,1
lo,1
austin,1
pitt,1
wonder,1
modern,1
margaret,1
chang,1
leonardo,1
cineplex,1
friend,1
larg,1
direct,1
star,3
ensembl,1
angel,1
margot,1
cast,1
moment,1
televis,1
dakota,1
actor,1
olyph,1
tribut,1
written,1
dern,1
hollywood,3
