word,frequency
strict,1
set,1
voter,2
total,1
seen,1
execut,1
film,2
elect,4
rubel,1
fdc,1
post,1
industri,1
howev,1
new,1
number,1
deploy,1
occas,1
dissatisfact,1
hold,1
commiss,1
friday,1
samiti,1
assist,1
peopl,1
dipjol,1
poll,1
secur,1
bfdc,1
21,1
member,1
vice,1
sanko,1
bangladesh,2
peac,1
secretari,1
committe,1
corpor,1
due,1
area,1
arman,1
449,1
measur,1
20,1
candid,1
gener,1
vy,1
accord,1
biennial,1
cholochitro,1
polic,1
shah,1
presid,1
develop,1
good,1
citi,1
panja,1
2019,1
cast,1
sourc,1
seat,1
express,1
ballot,1
shilpi,1
monowar,1
term,1
hossain,1
nana,1
