word,frequency
dhanmondi,1
main,1
ident,1
religion,1
princ,2
nairobi,1
countri,1
human,2
worker,1
exhibit,1
1994,1
current,1
25,1
polit,2
etc,1
subject,1
teller,1
climat,1
allianc,1
de,1
khan,1
photograph,2
capit,1
underway,1
organis,1
sexual,1
year,1
reproduct,1
sustain,1
differ,1
photographi,1
social,1
dhaka,2
bangladesh,3
naymuzzaman,2
right,2
intern,1
mark,1
health,2
gender,1
lot,1
area,2
français,1
chang,1
violenc,1
sinc,1
socio,1
interest,1
cairo,1
courtesi,1
popul,3
first,1
base,1
woman,2
cultur,2
icpd,2
achiev,1
visual,1
develop,4
stori,1
2019,1
la,1
success,1
photo,1
especi,1
face,1
confer,1
environ,1
summit,1
equal,1
galeri,1
