word,frequency
write,1
set,1
helm,1
aleksandar,1
script,1
await,1
fourth,1
half,1
morpheu,1
ann,1
mitchel,1
three,1
film,2
moss,1
hemon,1
lana,2
origin,1
wachowski,3
current,1
reef,2
sister,1
co,1
keanu,1
new,1
play,1
fishburn,1
sci,1
return,1
laurenc,1
one,1
franchis,1
triniti,1
carri,1
role,1
instal,1
famou,1
treatment,1
unknown,1
4,1
long,1
seri,1
project,1
accord,1
plot,1
direct,1
detail,1
neo,1
fi,1
matrix,2
besid,1
offici,1
repris,1
along,1
lilli,1
written,1
report,1
david,1
