word,frequency
other,1
knot,1
actress,1
time,1
aich,1
mahbub,1
club,1
tie,1
siam,1
safa,1
taher,1
apart,1
faria,1
filmmak,1
host,1
screen,1
prova,1
tanjin,1
singer,1
samina,1
tawsif,1
number,1
newlyw,1
khan,1
capit,1
coupl,2
friday,1
colour,1
showbiz,1
kabir,1
member,1
popular,1
bhabna,1
nur,1
dhaka,1
includ,1
famili,1
animesh,1
two,1
event,1
long,1
rashid,1
rumman,1
boyfriend,1
friend,1
offic,1
nehal,1
star,1
sabnam,1
among,1
tisha,1
actor,1
chowdhuri,1
sunanda,1
screenwrit,1
sabila,1
small,1
wish,1
ahm,1
night,1
turn,1
