word,frequency
main,1
nation,1
jamal,1
countri,1
time,1
exhibit,1
focu,2
underserv,1
aspir,1
kauser,1
special,2
shilpakala,1
art,4
open,1
guest,1
galleri,1
organis,1
artist,5
tune,1
relat,1
promis,1
initi,1
purpos,1
work,1
renown,1
bangladesh,3
intern,2
variou,1
recent,1
recognit,1
professor,1
festiv,2
first,1
chief,1
cultur,1
opportun,1
garner,1
inaugur,1
2,1
md,1
presid,1
develop,1
harmoni,1
hossian,1
calligraphi,1
among,1
creat,1
founder,1
show,1
ceremoni,1
platform,1
venu,1
ahm,1
academi,1
4th,1
