word,frequency
set,2
nation,1
theatr,1
today,3
film,9
roni,2
arrang,1
jaman,2
amar,2
step,1
bba,1
latest,1
youth,2
complet,1
shilpakala,1
khan,1
auditorium,1
hit,1
releas,1
gear,1
world,1
held,2
debut,1
excel,2
muhurat,2
promis,1
opposit,1
bfdc,1
model,1
upcom,1
tumi,2
student,1
bangladesh,4
ariana,2
conclud,1
cinema,2
event,1
corpor,1
superstar,1
recent,2
mission,2
vip,1
festiv,2
flagship,1
shakib,1
mymensingh,2
global,2
inaugur,1
develop,1
obotar,2
award,1
2019,1
redoan,2
ceremoni,1
jaan,2
short,1
winner,1
bir,1
academi,1
undertak,1
