word,frequency
win,1
internet,1
comedi,1
time,1
seen,1
ek,1
fan,1
sensat,1
melodi,1
diwali,2
mandal,1
back,1
becam,1
overnight,1
youth,1
million,1
special,1
song,2
occas,2
guest,1
hai,1
teri,1
perform,1
nagma,1
medium,3
lata,1
sing,3
social,3
live,1
ranu,5
anoth,1
pyar,1
grace,1
gone,1
go,1
superstar,1
voic,1
meri,1
recent,1
went,1
viral,3
come,1
ka,1
upload,1
mangeshkar,1
mondal,1
mandol,1
star,1
heart,1
video,2
televis,1
success,1
bengali,1
show,1
path,1
kahani,1
