word,frequency
document,1
anim,2
reason,1
propos,1
simpli,1
earli,1
contribut,1
000,1
ice,1
found,1
mani,1
caus,2
archaeologist,1
remain,1
meltwat,1
bodi,1
extinct,2
larg,1
condit,1
younger,2
trigger,2
age,1
impact,3
last,1
400,1
claim,1
drya,2
almost,1
new,1
possibl,1
abrupt,1
ocean,1
13,1
1,1
specul,1
ago,1
return,1
earth,1
well,1
human,2
unclear,1
pul,1
probabl,1
popul,2
chang,1
period,1
evid,1
cosmic,1
year,2
brief,1
hypothesi,2
crash,1
extraterrestri,1
declin,2
climat,1
