word,frequency
told,1
respir,1
unlimit,1
innov,1
2030,1
space,2
capac,1
bunni,1
satur,1
jim,1
byproduct,1
mar,1
walk,1
abl,1
mission,1
fill,1
differ,1
surfac,2
system,2
gener,1
moon,3
mere,1
prove,1
view,1
past,1
also,1
student,1
xemu,1
aldrin,1
anoth,1
intern,1
administr,1
remov,1
rememb,2
absorb,3
ga,1
bridenstin,1
hall,1
high,1
unlik,1
current,1
return,1
vacuum,1
reach,1
quantiti,1
neil,1
agenc,2
suit,1
key,1
apollo,1
dioxid,1
poison,1
carbon,1
point,1
buzz,1
onward,1
hop,1
go,1
armstrong,1
achiev,1
ground,1
nasa,1
