word,frequency
market,2
commerc,1
huge,1
commod,2
today,1
countri,1
onion,6
spici,1
owner,1
reduc,1
u,1
hotel,1
100,1
brick,1
benefit,1
egypt,2
hike,1
per,2
000,1
munshi,1
reach,1
associ,1
attend,1
50,1
india,2
talk,1
decreas,1
gone,1
tipu,1
district,1
import,1
kiln,1
price,6
come,3
meet,1
minist,2
gener,2
rupe,1
arriv,2
said,4
dbkoa,1
taka,1
daili,1
kilogram,2
citi,1
essenti,2
tonn,1
80,1
local,1
bring,1
shipment,1
journalist,1
