word,frequency
banglalink,2
profound,1
attract,1
execut,1
oper,1
crisi,1
kim,1
log,1
lender,1
peopl,1
asia,1
default,1
posit,1
situat,1
limit,1
expans,1
safeti,1
histori,1
presid,1
improv,1
rise,1
poor,1
largest,1
pretti,1
three,1
kid,1
battl,1
30,1
year,2
switzerland,1
yong,1
unrest,1
affair,1
impact,1
get,1
day,1
fund,1
aim,1
second,1
sit,1
chief,1
said,2
johann,1
matyassi,1
jim,1
visit,1
foreign,2
eastern,1
see,1
invest,3
polit,1
undeni,1
infrastructur,1
mobil,1
talk,1
secretari,1
woe,1
fight,1
june,1
govern,1
group,1
account,1
internet,2
abroad,1
time,2
feder,1
continu,1
bank,2
need,1
state,1
grab,1
eye,1
world,1
profit,2
assist,1
liquid,1
end,1
depart,1
region,1
readi,1
loan,1
bangladesh,2
project,1
futur,2
digit,1
first,1
big,1
ebl,2
