word,frequency
passeng,2
hundr,1
alon,1
48,1
total,2
300,1
rout,1
ad,1
confirm,1
transatlant,1
400,1
would,1
quiet,1
spokeswoman,1
airlin,1
hour,1
termin,1
forc,1
connect,1
number,1
thursday,4
tabl,1
rebook,1
000,1
spokesman,1
1,1
friday,1
attend,1
german,1
smaller,1
700,1
flight,5
differ,1
250,1
shown,1
180,1
mani,1
affect,1
destin,1
went,1
lufthansa,3
wednesday,1
score,1
onto,1
cancel,4
departur,1
pension,1
frankfurt,3
airport,4
pay,1
strike,1
websit,1
said,1
addit,1
biggest,1
announc,1
show,1
bring,1
european,1
expect,1
munich,1
