word,frequency
revok,2
audit,1
internet,1
set,1
2021,2
condit,2
time,1
countri,1
caus,2
roll,1
yesterday,2
violat,2
share,1
stock,1
claim,1
grameenphon,3
bours,1
separ,2
30,2
despit,2
pressur,1
glum,1
btrc,3
1,1
shadow,1
ask,2
guidelin,1
technolog,1
cellular,1
draft,1
tough,2
repli,2
5g,2
dhaka,1
bangladesh,1
right,1
fifth,1
two,2
day,2
go,1
land,1
due,2
fell,1
satellit,3
regul,7
cancel,2
threaten,1
within,1
gener,1
servic,1
pay,2
unpaid,1
monetis,1
lone,1
bangabandhu,1
list,1
said,1
telecom,7
issu,3
sell,1
licenc,4
compani,1
govern,1
robi,4
cast,1
gp,3
network,1
show,2
licens,2
face,1
broadcast,1
largest,1
foreign,1
notic,3
plan,1
look,1
