word,frequency
countri,2
taken,1
u,1
mahananda,1
tourism,5
seek,1
panchgar,1
centr,1
100,1
million,3
earn,1
220,1
ppp,1
tk,2
construct,3
hill,1
spend,1
expand,1
facil,1
anoth,1
studi,1
area,3
project,3
public,1
build,1
mention,1
bridg,1
approv,1
accord,2
tract,1
e,1
document,2
sector,2
implement,1
govern,3
sher,1
nagar,1
privat,1
citi,1
besid,1
partnership,1
feasibl,1
offici,2
620,1
chapainawabganj,1
sheikh,1
conduct,1
bangla,1
hasina,1
anonym,1
