word,frequency
10,1
cement,1
also,1
dividend,1
19,1
cbc,1
chair,1
yesterday,1
2018,1
accessori,1
board,1
stock,1
present,1
15,1
centr,1
chittagong,1
director,2
kamrul,1
year,1
held,1
confid,1
jamaluddin,1
hasan,1
debasi,1
daspal,1
cash,1
member,1
rahman,2
28th,1
percent,3
meet,1
came,1
statement,1
gener,1
kd,2
approv,2
convent,1
annual,1
agm,1
5,1
ceo,1
accord,1
salim,1
compani,1
muhammad,1
khalilur,1
manag,1
chairman,1
group,1
