word,frequency
maha,1
given,1
match,2
two,1
good,1
indian,1
first,2
pre,1
especi,1
boost,2
captain,1
wednesday,1
also,1
though,1
al,1
t20,2
think,1
beat,1
opportun,1
go,1
achiev,1
regular,1
knew,1
could,1
clinch,1
chanc,1
confer,1
breach,1
shakib,1
code,1
india,2
tough,1
stand,1
rounder,1
hasan,1
icc,1
well,1
team,2
whatev,1
win,2
big,2
saurashtra,1
seri,5
alreadi,1
develop,1
side,2
game,1
even,1
cyclon,1
conduct,1
oversea,1
stadium,1
lead,1
task,1
associ,1
rajkot,2
riyad,1
t20i,1
year,1
bangladesh,4
cricket,4
mahmudullah,4
concentr,1
belief,1
senior,1
great,2
recent,1
larg,1
second,1
would,2
obvious,1
skipper,1
respons,1
three,1
loom,1
threat,1
materi,1
said,2
soil,1
ban,1
