word,frequency
test,1
2015,1
mustafizur,2
sever,1
plummet,1
level,1
side,2
promis,1
air,1
tri,1
indian,1
cut,1
shortest,1
india,2
might,1
shivam,1
dube,1
hazard,1
mashraf,1
get,1
injuri,1
rahul,1
run,1
landscap,1
pandya,1
sundar,1
newbi,1
chahar,1
hung,1
caution,1
mortaza,1
saifuddin,1
howev,1
anoth,1
adapt,1
ahead,1
krunal,1
t20,1
deplet,1
return,1
delhi,1
allround,1
present,1
team,1
amid,1
nod,1
chang,1
opportun,1
format,1
washington,1
chahal,1
qualiti,1
mohammad,1
seri,1
retir,1
avail,1
bangladesh,1
back,1
