word,frequency
test,1
muhammad,1
fragil,1
start,1
expo,1
open,1
bounci,1
amir,1
month,1
pitch,1
ruthless,1
0,1
pakistan,3
look,1
display,1
debut,1
perth,1
chief,1
two,2
piti,1
first,1
ul,1
imam,1
australia,2
six,1
explos,1
finch,2
bowler,1
friday,1
aaron,1
come,2
pair,1
fashion,1
hasnain,1
rout,1
shah,1
warner,3
hit,2
young,1
four,1
batsman,1
power,1
wicket,1
musa,1
david,1
haq,1
back,1
worri,1
made,1
emphat,1
chang,1
twenty20,1
hand,1
cricket,1
repli,1
attack,1
10,1
men,1
fast,1
brisban,1
ran,1
mohammad,2
seri,1
show,1
riot,1
2,1
khushdil,1
wrap,1
