word,frequency
told,1
depart,1
better,1
studi,1
middl,1
got,1
done,1
area,1
england,3
press,1
look,2
side,1
refer,1
tri,1
first,1
game,2
complet,1
five,1
special,1
case,1
over,1
need,1
mere,1
run,1
zealand,1
bowler,1
like,1
also,1
cap,1
self,1
destruct,1
report,1
far,1
new,1
hit,1
yet,1
would,1
wicket,2
happen,1
well,1
play,1
black,1
threat,1
ten,1
bowl,1
improv,1
win,1
overcom,1
t20i,1
keep,1
point,1
everi,1
lost,1
bat,1
hard,1
button,1
victori,1
seven,1
either,1
cricket,1
