word,frequency
nation,1
face,2
rajshahi,1
better,1
chanc,1
tier,3
chittagong,1
nine,1
bonu,1
today,1
tri,1
chattogram,1
two,1
top,2
commenc,1
gain,1
term,1
sit,1
46,1
divis,7
consecut,1
get,1
ncl,1
eight,1
promot,1
metropoli,1
round,1
howev,1
separ,1
fifth,1
far,1
dhaka,2
tabl,1
barish,1
leader,1
regist,1
seem,1
four,1
rangpur,1
1,1
accumul,1
leagu,1
maximum,1
cox,1
play,2
littl,1
team,1
26,1
bazar,1
meanwhil,1
win,2
point,5
mirpur,1
victori,1
khulna,2
sylhet,1
home,1
21st,1
2,1
edit,1
cricket,1
