word,frequency
knew,1
mahmudullah,2
posit,2
start,1
open,1
6,1
match,1
level,1
stay,1
want,1
partnership,1
da,1
still,1
indian,1
sunday,1
first,1
india,1
credit,1
shikhar,1
naim,1
make,1
nagpur,1
put,1
need,2
perfect,1
bit,2
run,1
condit,1
eight,1
second,1
ball,1
crush,1
liton,1
153,1
tonk,1
intern,1
tiger,1
quot,1
visit,1
wicket,1
1,2
news,1
skipper,1
rajkot,1
60,1
afp,1
riyad,1
agenc,1
help,1
final,1
twenty20,1
thursday,1
bat,1
said,3
rohit,1
mohammad,1
seri,1
bangladesh,3
