word,frequency
encount,1
posit,1
excel,1
pm,1
display,1
rain,1
open,1
stormi,1
match,1
0,1
weather,2
cloud,1
two,1
set,1
field,1
seen,1
30,1
sunday,1
game,1
india,1
might,1
sky,2
sunni,1
even,1
provid,1
sinc,1
disrupt,1
report,1
bangladesh,3
2nd,2
file,1
lead,1
succumb,1
1,2
morn,1
play,1
associ,1
three,1
delhi,1
rajkot,3
team,1
sca,1
showcas,1
underdog,1
bowl,1
win,1
t20i,2
thursday,2
bat,1
due,1
go,1
saurashtra,1
till,1
seri,1
ground,1
abandon,1
cricket,1
