word,frequency
told,1
investig,1
bangalor,1
central,1
match,1
pakistan,1
charg,1
former,1
two,3
name,1
indian,1
crime,1
premier,3
special,1
super,1
karnataka,1
around,1
polic,2
wicketkeep,1
unit,1
fix,5
gautam,2
commission,1
kazi,2
branch,1
kpl,1
cm,1
import,1
includ,1
joint,1
ridden,1
arrest,4
dubai,1
hit,1
player,2
batsman,1
sandeep,1
bet,1
leagu,6
spot,2
region,1
patil,1
afp,1
world,1
tournament,1
twenty20,1
thursday,1
said,1
scandal,3
abrar,1
corrupt,1
made,1
bangladesh,1
