word,frequency
yesterday,2
next,1
6,2
set,1
today,1
crown,1
featur,1
mursh,1
although,1
injuri,2
red,1
asian,1
legend,1
djokov,4
atf,1
final,1
tournament,2
daniil,1
victori,1
get,1
nation,1
spectacular,1
regular,1
clinch,3
open,8
domest,1
4,1
titl,1
sunday,1
number,2
routin,1
medvedev,2
dispel,2
shoulder,2
tenni,6
sanction,1
ramna,1
roger,1
win,1
itf,2
underway,1
manag,1
unscath,1
feder,5
playoff,1
swiss,1
bare,1
game,1
thump,1
stage,2
complex,1
intern,1
concern,2
1,1
one,2
play,1
fourth,1
world,2
shanghai,2
novak,2
french,2
year,2
hot,1
bangladesh,2
govern,1
deni,1
take,2
phase,1
u,3
alexand,1
bodi,1
japan,4
forc,2
18,1
pari,1
anomali,1
local,1
btf,1
master,1
zverev,1
junior,1
basi,1
said,1
championship,1
