word,frequency
edg,1
went,1
clinch,1
resound,1
better,1
yesterday,1
favour,1
boundari,1
next,1
match,1
level,1
look,1
side,2
85,1
today,1
seat,1
expect,1
sunday,1
first,1
game,1
india,3
even,1
premier,1
ever,1
nagpur,3
rounder,1
sundar,3
thing,1
second,1
eight,1
ball,1
decid,1
similar,3
hit,1
lead,1
night,1
right,1
wicket,2
1,2
drive,1
sharma,1
skipper,1
43,1
one,1
three,1
definit,1
delhi,2
leagu,1
rajkot,2
play,1
well,1
mention,1
win,4
toss,1
t20i,3
suit,1
said,2
believ,1
third,1
rohit,1
washington,1
confid,1
track,2
seri,3
convincingli,1
ask,1
bangladesh,2
buoy,1
