word,frequency
line,1
manag,3
best,2
manchest,1
rival,1
chanc,1
juergen,1
match,1
klopp,2
side,1
televis,1
guardiola,2
top,1
sunday,1
advantag,1
liverpool,2
citi,2
gear,1
champion,1
sky,1
premier,1
clash,1
six,1
hail,1
drew,1
interview,1
defend,1
spar,1
foul,1
dig,1
tactic,1
possibl,1
tabl,1
pep,2
sport,1
leader,1
crucial,1
anfield,1
leagu,1
one,1
team,1
world,2
win,1
thursday,1
point,1
taken,1
bo,1
respect,1
difficult,1
verbal,1
