word,frequency
man,1
chant,1
real,1
trebl,1
race,1
benzema,2
half,1
6,1
0,1
frenchman,1
two,1
time,1
histori,1
name,1
champion,1
complet,1
poke,1
make,1
away,1
five,1
score,2
humili,1
late,2
knock,1
injuri,1
stage,1
wednesday,1
second,2
hat,1
sensat,1
fastest,1
tap,1
fifth,1
far,1
fan,1
yet,1
left,2
goal,1
ad,1
leagu,1
moment,1
galatasaray,1
close,1
leav,1
whistl,1
kiss,1
matchbal,1
pas,1
final,1
exchang,1
rodrygo,4
rang,1
trick,1
madrid,1
incred,1
