word,frequency
robert,1
300,1
alreadi,1
oper,1
form,1
interim,1
start,1
done,1
next,1
surgeri,1
match,3
press,1
week,1
qualifi,1
16,1
histori,1
still,1
216,1
option,1
record,1
euro,1
first,1
munich,1
abl,1
20,1
clear,1
score,2
14,1
groin,1
need,1
foreign,1
confirm,1
accord,1
bayern,2
break,1
old,1
season,1
report,2
31,1
intern,1
includ,1
new,1
tuesday,1
lewandowski,5
goal,2
would,1
phenomen,1
german,1
leagu,1
pain,1
current,1
someth,1
coach,1
play,1
highest,1
dortmund,1
one,1
bundesliga,2
hansi,1
final,1
problem,1
2020,1
10,1
flick,1
poland,2
striker,1
year,1
career,1
