word,frequency
dream,2
face,1
real,3
comment,1
confer,1
next,1
month,1
press,1
suggest,1
clearli,1
game,1
saint,1
zinedin,1
20,1
cup,1
alway,1
kylian,1
earlier,1
old,1
second,1
group,1
pari,2
possibl,1
hit,1
zidan,4
tuesday,1
attempt,1
director,2
sport,2
spanish,1
later,1
leonardo,2
club,1
star,1
germain,1
role,1
irk,1
play,2
coach,1
move,1
return,1
travel,1
world,1
win,1
repli,1
said,2
spell,1
unsettl,1
year,2
striker,1
mbapp,1
madrid,4
ask,1
