word,frequency
hous,2
countri,2
door,1
appear,1
acknowledg,1
prosecut,2
investig,2
releas,1
peopl,1
earli,1
oppon,1
white,1
ambassador,1
accord,1
kent,3
presid,1
question,1
brief,1
mick,1
european,1
trump,2
subpoena,1
senior,1
condemn,1
describ,1
wit,1
interview,2
charg,1
impeach,1
publicli,1
go,1
motiv,2
mention,1
chief,1
said,1
insist,1
septemb,1
compel,1
cast,1
month,1
outstand,1
select,1
told,2
washington,1
testimoni,1
polit,2
thursday,2
intellig,1
zelenski,1
friday,1
typic,1
act,1
sondland,1
union,1
committe,2
unit,1
convers,2
offic,1
issu,2
effort,1
commit,1
close,1
offici,1
alarm,1
last,1
collus,1
account,1
kind,1
gordon,1
staff,1
biden,1
state,2
transcript,1
mulvaney,1
tactic,1
mr,4
world,1
ukrain,2
democrat,1
initi,1
depart,1
use,1
late,1
corrupt,1
2016,1
firsthand,1
