word,frequency
assam,4
far,1
nrc,1
repeat,1
indian,1
time,1
vulner,2
human,1
need,1
least,1
focu,1
detect,2
team,1
un,2
mechan,1
protect,2
million,1
prosecut,1
ethnic,2
new,1
identifi,1
facebook,2
speech,7
despit,1
intellig,1
investig,2
engag,1
india,1
minor,4
hate,7
particular,1
medium,1
view,1
adequ,1
shown,1
social,1
stoke,1
led,1
reli,1
religi,1
law,1
urgent,1
4,1
place,1
warn,1
fail,1
tension,1
process,1
prompt,1
5,1
put,1
refus,1
address,1
target,1
violent,1
govern,1
compani,1
disinform,1
enforc,1
rise,1
show,1
heavili,1
artifici,1
ai,1
