word,frequency
smog,1
senior,1
crop,1
alon,1
bloodstream,1
produc,1
three,1
past,1
escal,1
state,1
crisi,1
18,1
tini,1
particl,1
high,1
17,1
million,1
new,2
agricultur,1
thursday,1
pollut,1
000,1
key,1
year,1
action,1
india,1
741,1
punjab,2
make,1
lung,1
arrest,1
fire,3
region,1
haryana,1
rice,1
administr,1
penetr,1
nearli,1
get,1
day,1
delhi,2
recent,1
4,1
wednesday,1
contribut,2
blown,1
offic,1
enter,1
task,1
said,3
polic,1
heart,1
alreadi,1
citi,1
start,1
report,1
offici,1
burn,1
tonn,1
factor,1
80,1
northern,1
alert,1
farm,1
farmer,1
