word,frequency
flag,1
set,1
far,2
nation,1
spanish,2
pp,1
broke,1
ralli,1
reiter,1
voter,1
independ,1
conserv,2
past,1
elect,1
movement,1
centr,1
catalan,1
spain,1
polit,1
increasingli,1
separatist,1
openli,1
ahead,1
offer,1
santand,1
sever,1
parti,3
francisco,1
taboo,1
franco,1
year,1
ban,1
opposit,1
enthusiast,1
make,1
memori,1
view,1
popular,1
region,2
tough,1
stronghold,1
map,1
abasc,1
wave,1
mani,1
applaus,1
support,1
becom,1
pack,1
right,2
vox,3
long,2
broken,1
decad,1
sinc,1
gain,1
sunday,1
convent,1
cantabria,1
fuell,1
dictatorship,1
govern,1
fractur,1
citi,2
left,1
reluct,1
prop,1
big,1
express,1
northern,1
eleg,1
demand,1
look,1
