word,frequency
five,3
200,2
far,1
125,1
home,1
northwestern,1
300,1
follow,1
east,1
describ,1
yesterday,1
least,1
iran,1
black,1
collaps,1
gmt,1
centr,1
away,1
17,1
iranian,1
75,1
thursday,1
9,1
2247,1
seismolog,1
capit,1
1,1
azerbaijan,1
felt,1
peopl,1
moder,1
aftershock,1
magnitud,1
120,1
earthquak,1
provinci,1
southeast,1
struck,1
photoan,1
quak,4
rasht,1
cattl,1
rock,1
head,1
build,1
kill,2
injur,1
provinc,1
5,1
eight,1
dawn,1
40,1
epicentr,1
said,1
near,1
sea,1
level,1
citi,2
crumbl,1
afp,1
tabriz,2
coast,1
deep,1
mile,3
kilometr,3
