word,frequency
aircraft,1
rebel,1
attack,1
shot,2
u,2
yesterday,1
bandar,1
iran,5
washington,2
involv,1
claim,1
port,1
oper,1
navig,1
gulf,3
airspac,1
call,1
militari,2
back,1
respond,1
protect,1
iranian,1
authoris,1
thursday,1
alli,1
drone,2
territori,1
yemen,1
isna,1
war,1
unidentifi,1
news,1
act,1
water,2
mahshahr,1
amount,1
missil,1
intern,1
armi,1
retali,1
build,1
cruis,1
semi,1
strike,1
e,1
launch,1
near,1
june,1
insist,1
moment,1
offici,1
huthi,1
coast,1
say,2
respons,1
trump,1
report,1
agenc,1
last,1
