word,frequency
polygami,1
fragment,1
lead,1
blame,1
embassi,1
u,2
told,1
three,1
help,1
least,1
american,2
traffick,2
cartel,1
group,1
call,1
militari,1
crimin,1
child,1
deploy,1
mexico,2
000,1
nineteenth,1
descend,1
dual,1
medium,1
mormon,3
war,1
ask,1
rel,1
notori,1
250,1
tradit,1
includ,1
lebaron,2
activist,1
six,1
denounc,1
mani,1
famili,1
2006,1
formula,1
murder,1
persecut,1
citizenship,1
area,2
massacr,1
armi,1
violenc,1
enjoy,1
spiral,1
kill,1
radio,1
centuri,1
accord,1
woman,1
fight,1
said,1
expert,1
govern,1
drug,3
mexican,2
bandit,1
northern,1
fled,1
ambush,1
commun,2
