word,frequency
suprem,1
mann,1
prevail,1
10,1
countri,2
time,1
chair,1
took,1
need,2
2010,1
past,1
stock,1
accept,1
council,1
spoke,1
high,1
27,1
programm,1
ayodhya,2
maintain,3
stress,1
ask,1
baat,1
includ,1
prime,2
peac,3
case,2
court,2
day,2
next,1
modi,2
wednesday,1
everyon,1
narendra,1
meet,1
allahabad,1
minist,3
verdict,2
avoid,2
situat,1
radio,1
section,1
cite,1
second,1
ki,1
said,1
provoc,1
issu,1
govern,1
exampl,1
harmoni,2
controversi,1
comment,1
octob,1
respons,1
ministeri,1
expect,1
colleagu,1
