word,frequency
highest,1
lead,1
hous,2
staff,1
appear,1
u,1
rank,1
american,1
wide,1
donald,1
wit,1
testimoni,1
transcript,1
mulvaney,1
dramat,1
open,1
kevin,1
like,1
investig,1
releas,1
believ,1
could,1
yet,1
impeach,2
trio,1
minor,1
disparag,1
democrat,1
mccarthi,2
phase,1
act,1
congress,1
week,2
sought,1
impact,1
white,1
begun,1
summon,1
next,1
wednesday,1
although,1
head,1
begin,1
public,4
process,1
first,1
refus,1
testifi,1
hear,4
congressman,1
said,1
highli,2
chief,1
presid,1
alreadi,1
privat,1
announc,1
schiff,2
offici,1
tweet,1
probe,1
anticip,1
leader,1
mick,1
loyalist,1
fair,1
trump,2
