word,frequency
win,2
account,1
nobel,2
age,1
countri,2
follow,1
diplomat,1
2000,1
1998,1
mugab,2
yesterday,2
2018,1
johannesburg,1
border,1
eritrea,2
foe,1
former,1
longtim,1
die,1
95,1
ethiopia,1
new,1
ethiopian,2
restor,1
capit,1
hit,1
citizen,2
ex,1
foreign,2
mnangagwa,1
year,1
xenophob,1
nigerian,1
emmerson,1
relat,1
war,1
nigeria,2
pm,1
week,1
wave,2
sharp,1
zimbabw,2
peac,2
prime,1
two,1
abiy,1
african,1
fought,1
twitter,1
dy,1
juli,1
violenc,3
anti,2
minist,1
peacemak,1
spark,1
repatri,2
prize,2
central,1
africa,3
hostil,1
said,1
polic,1
effort,1
presid,3
600,2
patrol,1
2019,2
wake,1
offici,1
financi,1
south,3
exchang,1
say,1
robert,1
ahm,1
