word,frequency
158,1
avaaz,4
10,1
reput,1
2020,2
u,3
seen,1
pound,1
yesterday,1
elect,3
polit,3
away,1
100,1
31,1
million,1
ahead,1
debunk,1
still,1
facebook,2
fals,1
director,1
releas,1
campaign,1
year,1
onlin,1
presidenti,1
user,1
end,1
view,1
news,2
quran,1
got,1
analysi,1
check,2
activist,1
ting,1
organ,1
tip,1
ngo,1
went,1
find,1
iceberg,1
viral,1
bogu,1
tsunami,1
said,3
stori,2
top,1
disinform,2
month,1
fact,2
risk,1
network,1
octob,1
show,1
fadi,1
report,2
look,1
