word,frequency
polygami,1
fragment,1
illeg,1
blame,1
lopez,1
need,1
american,1
state,2
traffick,1
cartel,2
call,1
battl,1
respond,1
thank,1
million,1
industri,1
turf,1
year,1
durazo,1
may,1
descend,1
profit,1
synonym,1
war,3
secur,1
mormon,1
caught,1
typic,1
tradit,1
includ,1
lebaron,1
support,1
famili,1
mani,1
persecut,1
late,1
unit,2
rival,1
violenc,1
gun,1
armi,1
spiral,1
minist,1
gener,1
127,1
later,1
firearm,1
crack,1
obrador,1
phone,1
expert,1
said,1
target,1
estim,1
drug,2
tweet,1
mexican,1
alfonso,1
irration,1
mistakenli,1
crossfir,1
1800,1
fled,1
trump,1
commun,1
