word,frequency
spot,1
home,1
indian,1
karnataka,1
brother,1
attack,1
told,1
three,1
bangalor,1
yesterday,1
state,1
inform,1
ago,1
child,1
coupl,3
year,2
mob,1
stone,2
shanth,1
return,2
old,1
husband,1
member,1
region,1
rel,1
29,1
outsid,1
guru,1
famili,3
punish,1
two,1
move,1
wednesday,1
meet,1
kill,1
last,1
gather,1
offic,1
death,1
woman,2
polic,2
said,1
southern,1
escap,1
citi,1
cast,1
marri,2
month,1
afp,1
local,1
visit,1
fled,1
wish,1
villag,4
