word,frequency
product,1
joint,1
follow,1
u,2
yesterday,1
american,1
jail,1
oper,1
donald,1
crisi,1
traffick,1
fentanyl,2
co,1
tackl,1
beij,2
inact,1
despit,1
will,1
year,1
china,2
peopl,1
promis,1
cooper,1
deadli,1
earlier,1
reneg,1
chine,1
opioid,1
result,1
supplier,1
furi,1
anti,1
critic,1
sincer,1
pledg,1
crack,1
nine,1
fuell,1
said,1
sell,1
presid,1
drug,2
conduct,1
probe,1
perceiv,1
concret,1
landmark,1
trump,2
