word,frequency
suprem,1
reput,1
home,1
indian,1
countri,1
honour,1
seen,1
latest,1
call,1
protect,1
guilti,1
thursday,1
incid,1
coupl,1
india,1
stone,1
return,2
husband,1
member,1
typic,1
rel,2
rampant,1
outsid,1
rural,1
carri,1
elder,1
famili,3
punish,1
penalti,1
court,1
string,1
meet,1
rule,1
kill,2
last,1
rigid,1
found,1
death,2
woman,1
polic,1
said,1
system,1
escap,1
close,1
cast,2
marri,1
month,1
face,1
2011,1
pocket,1
visit,1
fled,1
villag,3
