word,frequency
schenker,1
senior,1
rebel,3
countri,1
attack,1
continu,1
told,1
arabia,2
yesterday,1
american,1
iran,1
washington,2
back,1
civil,1
offer,1
open,2
separ,1
analyst,1
like,1
key,1
hold,1
alli,1
channel,2
assist,1
yemen,2
war,1
end,1
happen,1
talk,2
week,1
affair,1
support,1
peac,1
secretari,1
consult,1
sinc,1
david,1
saudi,4
2016,1
halt,1
said,2
near,1
septemb,1
kingdom,1
commun,1
offici,2
afp,1
huthi,2
say,2
goal,1
visit,1
whether,1
report,1
photoriyadh,1
eastern,1
