word,frequency
plan,1
hong,5
man,2
countri,1
engulf,2
seen,1
follow,1
pro,5
mainland,1
1997,1
kong,5
stab,2
latest,2
polit,2
special,1
democraci,3
british,1
tat,2
control,1
beij,4
establish,1
parti,1
china,1
liberti,1
run,1
figur,1
one,3
handov,1
model,1
strident,1
shown,1
support,2
becom,1
two,1
four,1
day,1
protest,3
wednesday,2
recent,1
violenc,2
sinc,1
pretend,2
meet,2
firebrand,2
tighten,1
politician,3
willing,1
demonstr,1
system,1
seeth,2
loath,1
citi,3
ho,1
signal,1
among,1
leader,1
tit,2
demand,1
allow,1
