word,frequency
hundr,1
staff,1
recogn,1
part,1
fundrais,1
veteran,1
19,1
acknowledg,1
need,1
past,1
settlement,1
donald,2
claim,1
foundat,6
legal,1
25,1
polit,1
thing,1
million,3
penni,1
cost,1
distribut,1
decis,1
thursday,1
lawyer,1
portrait,1
hold,1
campaign,1
futerfa,1
presidenti,1
run,1
8,1
fine,1
rais,1
reimburs,1
includ,1
plea,1
ever,1
coordin,1
gone,1
help,1
order,1
organ,1
judg,2
iowa,1
approxim,1
misus,1
charit,2
interest,1
decad,1
busi,1
pay,1
2016,1
nonprofit,1
jr,1
chariti,1
said,2
presid,2
2,1
alan,1
array,1
among,1
everi,1
caucu,1
file,1
money,1
trump,8
allow,1
