word,frequency
macron,4
told,1
state,3
current,1
interview,1
publish,1
polit,1
unilater,1
french,1
strateg,1
decis,1
brain,2
thursday,1
experienc,1
key,2
believ,1
action,1
alli,1
lack,1
make,1
turkey,2
member,2
view,1
role,1
quit,1
lament,1
undergo,1
coordin,2
reconsid,1
unit,2
urg,1
intellectu,1
europ,2
emmanuel,1
interest,1
nato,5
politician,1
death,2
central,1
economist,1
said,3
presid,1
close,1
expel,1
magazin,1
syria,1
whatsoev,1
